Name,Date,Time,Status,Latitude,Longitude,Maximum Wind,Moderate Wind SW
           HUMBERTO,20010924,600, HU,33.8N,66.8W,75,-999
           HUMBERTO,20010926,600, HU,40.4N,60.3W,75,-999
           HUMBERTO,20010926,1200, HU,41.0N,59.2W,90,-999
           HUMBERTO,20010926,1800, HU,41.8N,57.5W,80,-999
               IRIS,20011007,600, HU,16.9N,75.3W,75,-999
               IRIS,20011007,1800, HU,17.4N,78.9W,75,-999
               IRIS,20011007,1200, HU,17.3N,77.0W,75,-999
               IRIS,20011007,0, HU,16.9N,74.0W,75,-999
               IRIS,20011008,600, HU,17.2N,82.3W,90,-999
               IRIS,20011008,1800, HU,16.8N,86.0W,115,-999
               IRIS,20011008,1200, HU,17.1N,84.0W,120,-999
               IRIS,20011008,0, HU,17.3N,80.6W,80,-999
               IRIS,20011009,200, HU,16.3N,88.4W,125,-999
               IRIS,20011009,0, HU,16.5N,88.0W,125,-999
           MICHELLE,20011102,1800, HU,18.0N,84.0W,80,-999
           MICHELLE,20011103,0, HU,18.5N,84.0W,90,-999
           MICHELLE,20011103,600, HU,18.8N,84.3W,105,-999
           MICHELLE,20011103,1200, HU,18.9N,84.3W,115,-999
           MICHELLE,20011103,1800, HU,19.3N,84.1W,110,-999
           MICHELLE,20011104,2300, HU,22.1N,81.2W,115,-999
           MICHELLE,20011104,1800, HU,21.5N,81.8W,120,-999
           MICHELLE,20011104,0, HU,19.7N,83.7W,115,-999
           MICHELLE,20011104,600, HU,20.1N,83.3W,120,-999
           MICHELLE,20011104,1200, HU,20.8N,82.5W,120,-999
           MICHELLE,20011105,0, HU,22.3N,80.9W,105,-999
           MICHELLE,20011105,1800, HU,25.4N,76.4W,75,-999
           MICHELLE,20011105,1200, HU,24.3N,78.0W,80,-999
           MICHELLE,20011105,600, HU,23.1N,79.7W,80,-999
           MICHELLE,20011106,600, EX,26.9N,72.6W,75,-999
           MICHELLE,20011106,0, EX,26.3N,74.5W,75,-999
               OLGA,20011127,1800, HU,32.0N,56.0W,75,-999
               OLGA,20011127,1200, HU,31.5N,57.2W,80,-999
               OLGA,20011127,0, HU,32.1N,56.2W,75,-999
               OLGA,20011127,600, HU,32.6N,57.0W,80,-999
               OLGA,20011128,0, HU,32.3N,55.8W,75,-999
               OLGA,20011128,600, HU,32.6N,55.7W,75,-999
               OLGA,20011128,1200, HU,32.4N,56.2W,75,-999
             GUSTAV,20020911,1800, HU,40.3N,66.8W,85,-999
             GUSTAV,20020912,430, HU,45.6N,60.4W,80,-999
             GUSTAV,20020912,600, HU,46.5N,59.6W,75,-999
             GUSTAV,20020912,400, HU,45.3N,60.8W,80,-999
             GUSTAV,20020912,0, HU,43.1N,62.8W,80,-999
            ISIDORE,20020920,0, HU,20.7N,82.3W,75,-999
            ISIDORE,20020920,600, HU,21.1N,83.0W,90,-999
            ISIDORE,20020920,1200, HU,21.5N,83.5W,85,-999
            ISIDORE,20020920,1800, HU,21.8N,84.0W,75,-999
            ISIDORE,20020920,2100, HU,22.0N,84.1W,75,-999
            ISIDORE,20020921,600, HU,22.3N,85.1W,85,-999
            ISIDORE,20020921,0, HU,22.1N,84.3W,75,-999
            ISIDORE,20020921,1200, HU,22.0N,85.8W,100,-999
            ISIDORE,20020921,1800, HU,21.9N,86.1W,110,-999
            ISIDORE,20020922,600, HU,22.0N,87.4W,110,-999
            ISIDORE,20020922,0, HU,22.1N,86.5W,110,-999
            ISIDORE,20020922,2100, HU,21.3N,89.3W,110,-999
            ISIDORE,20020922,1800, HU,21.6N,88.9W,110,-999
            ISIDORE,20020922,1200, HU,21.9N,88.2W,110,-999
            ISIDORE,20020923,0, HU,21.0N,89.4W,100,-999
               KYLE,20020926,1200, HU,27.9N,58.3W,75,-999
               KYLE,20020926,1800, HU,27.8N,59.0W,75,-999
               KYLE,20020927,0, HU,27.5N,59.5W,75,-999
               KYLE,20020927,600, HU,27.1N,60.0W,75,-999
               KYLE,20020927,1200, HU,27.0N,60.4W,75,-999
               LILI,20021001,1800, HU,22.4N,84.4W,90,-999
               LILI,20021001,600, HU,21.0N,82.2W,75,-999
               LILI,20021001,1100, HU,21.3N,83.0W,90,-999
               LILI,20021001,1200, HU,21.6N,83.2W,90,-999
               LILI,20021001,1400, HU,22.1N,84.0W,90,-999
               LILI,20021002,600, HU,23.6N,87.2W,100,-999
               LILI,20021002,0, HU,23.0N,85.7W,90,-999
               LILI,20021002,1800, HU,25.4N,89.5W,120,-999
               LILI,20021002,2013, HU,25.9N,89.9W,125,-999
               LILI,20021002,1200, HU,24.4N,88.3W,110,-999
               LILI,20021003,0, HU,26.7N,90.3W,125,-999
               LILI,20021003,600, HU,28.1N,91.4W,105,-999
               LILI,20021003,1300, HU,29.5N,92.2W,80,-999
               LILI,20021003,1200, HU,29.2N,92.1W,80,-999
          CLAUDETTE,20030715,1530, HU,28.3N,96.2W,80,-999
          CLAUDETTE,20030715,1200, HU,28.3N,95.5W,75,-999
             FABIAN,20030830,1200, HU,17.0N,48.0W,85,-999
             FABIAN,20030830,1800, HU,17.3N,49.2W,100,-999
             FABIAN,20030831,1800, HU,18.2N,53.5W,115,-999
             FABIAN,20030831,0, HU,17.6N,50.3W,110,-999
             FABIAN,20030831,600, HU,17.8N,51.4W,110,-999
             FABIAN,20030831,1200, HU,18.0N,52.5W,110,-999
             FABIAN,20030901,0, HU,18.3N,54.3W,120,-999
             FABIAN,20030901,600, HU,18.5N,55.3W,120,-999
             FABIAN,20030901,1200, HU,18.7N,56.3W,120,-999
             FABIAN,20030901,1800, HU,19.0N,57.3W,125,-999
             FABIAN,20030902,0, HU,19.3N,58.3W,125,-999
             FABIAN,20030902,600, HU,19.6N,59.2W,120,-999
             FABIAN,20030902,1800, HU,20.5N,60.7W,120,-999
             FABIAN,20030902,1200, HU,20.1N,59.9W,120,-999
             FABIAN,20030903,1800, HU,22.5N,62.8W,110,-999
             FABIAN,20030903,1200, HU,21.9N,62.3W,110,-999
             FABIAN,20030903,600, HU,21.3N,61.8W,110,-999
             FABIAN,20030903,0, HU,20.9N,61.3W,115,-999
             FABIAN,20030904,1200, HU,24.8N,63.8W,105,-999
             FABIAN,20030904,0, HU,23.2N,63.0W,115,-999
             FABIAN,20030904,1800, HU,25.8N,64.3W,110,-999
             FABIAN,20030904,600, HU,23.8N,63.3W,105,-999
             FABIAN,20030905,600, HU,28.6N,65.1W,105,-999
             FABIAN,20030905,1200, HU,30.1N,65.3W,105,-999
             FABIAN,20030905,0, HU,27.1N,64.6W,115,-999
             FABIAN,20030905,1800, HU,31.8N,65.3W,105,-999
             FABIAN,20030906,0, HU,33.4N,64.7W,100,-999
             FABIAN,20030906,600, HU,34.9N,64.0W,100,-999
             FABIAN,20030906,1200, HU,36.0N,62.4W,100,-999
             FABIAN,20030906,1800, HU,36.9N,60.4W,100,-999
             FABIAN,20030907,0, HU,37.9N,58.2W,90,-999
             FABIAN,20030907,1800, HU,42.3N,50.7W,75,-999
             FABIAN,20030907,1200, HU,40.6N,53.4W,80,-999
             FABIAN,20030907,600, HU,39.1N,55.7W,85,-999
             ISABEL,20030908,1800, HU,17.6N,43.1W,110,-999
             ISABEL,20030908,0, HU,15.8N,39.7W,80,-999
             ISABEL,20030908,1200, HU,17.1N,42.0W,110,-999
             ISABEL,20030908,600, HU,16.5N,40.9W,95,-999
             ISABEL,20030909,0, HU,18.2N,44.1W,115,-999
             ISABEL,20030909,600, HU,18.9N,45.2W,115,-999
             ISABEL,20030909,1200, HU,19.4N,46.3W,115,-999
             ISABEL,20030909,1800, HU,20.0N,47.3W,115,-999
             ISABEL,20030910,600, HU,20.9N,49.4W,110,-999
             ISABEL,20030910,1200, HU,21.1N,50.4W,115,-999
             ISABEL,20030910,1800, HU,21.1N,51.4W,120,-999
             ISABEL,20030910,0, HU,20.5N,48.3W,110,-999
             ISABEL,20030911,1800, HU,21.5N,54.8W,145,-999
             ISABEL,20030911,1200, HU,21.4N,54.0W,135,-999
             ISABEL,20030911,600, HU,21.3N,53.2W,125,-999
             ISABEL,20030911,0, HU,21.2N,52.3W,125,-999
             ISABEL,20030912,600, HU,21.7N,56.6W,140,-999
             ISABEL,20030912,0, HU,21.6N,55.7W,140,-999
             ISABEL,20030912,1200, HU,21.6N,57.4W,140,-999
             ISABEL,20030912,1800, HU,21.7N,58.2W,140,-999
             ISABEL,20030913,1800, HU,22.5N,62.1W,140,-999
             ISABEL,20030913,1200, HU,22.1N,61.0W,135,-999
             ISABEL,20030913,600, HU,21.9N,60.1W,130,-999
             ISABEL,20030913,0, HU,21.8N,59.1W,135,-999
             ISABEL,20030914,1800, HU,23.9N,67.0W,140,-999
             ISABEL,20030914,1200, HU,23.5N,65.8W,135,-999
             ISABEL,20030914,600, HU,23.2N,64.6W,135,-999
             ISABEL,20030914,0, HU,22.9N,63.3W,135,-999
             ISABEL,20030915,1800, HU,25.3N,69.8W,115,-999
             ISABEL,20030915,600, HU,24.5N,68.8W,125,-999
             ISABEL,20030915,0, HU,24.3N,67.9W,130,-999
             ISABEL,20030915,1200, HU,24.8N,69.4W,120,-999
             ISABEL,20030916,0, HU,25.7N,70.2W,105,-999
             ISABEL,20030916,600, HU,26.3N,70.5W,100,-999
             ISABEL,20030916,1200, HU,26.8N,70.9W,95,-999
             ISABEL,20030916,1800, HU,27.4N,71.2W,95,-999
             ISABEL,20030917,0, HU,28.1N,71.5W,95,-999
             ISABEL,20030917,600, HU,28.9N,71.9W,95,-999
             ISABEL,20030917,1200, HU,29.7N,72.5W,90,-999
             ISABEL,20030917,1800, HU,30.6N,73.0W,90,-999
             ISABEL,20030918,0, HU,31.5N,73.5W,90,-999
             ISABEL,20030918,1800, HU,35.1N,76.4W,85,-999
             ISABEL,20030918,1700, HU,34.9N,76.2W,90,-999
             ISABEL,20030918,1200, HU,33.7N,75.2W,90,-999
             ISABEL,20030918,600, HU,32.5N,74.3W,90,-999
               JUAN,20030927,600, HU,34.4N,62.2W,75,-999
               JUAN,20030927,0, HU,33.3N,62.0W,75,-999
               JUAN,20030927,1800, HU,35.5N,63.2W,90,-999
               JUAN,20030927,1200, HU,35.2N,62.8W,75,-999
               JUAN,20030928,0, HU,36.3N,63.6W,90,-999
               JUAN,20030928,600, HU,37.1N,64.0W,90,-999
               JUAN,20030928,1200, HU,38.5N,64.1W,90,-999
               JUAN,20030928,1800, HU,40.2N,64.1W,90,-999
               JUAN,20030929,300, HU,44.4N,63.8W,85,-999
               JUAN,20030929,0, HU,42.8N,63.9W,85,-999
               KATE,20031002,1800, HU,29.9N,44.7W,80,-999
               KATE,20031002,1200, HU,30.1N,43.6W,75,-999
               KATE,20031002,600, HU,30.3N,43.0W,75,-999
               KATE,20031003,1800, HU,29.6N,49.1W,100,-999
               KATE,20031003,1200, HU,29.4N,47.8W,90,-999
               KATE,20031003,600, HU,29.4N,46.9W,90,-999
               KATE,20031003,0, HU,29.6N,45.8W,80,-999
               KATE,20031004,0, HU,29.9N,50.3W,100,-999
               KATE,20031004,600, HU,30.1N,51.6W,100,-999
               KATE,20031004,1200, HU,30.1N,52.8W,105,-999
               KATE,20031004,1800, HU,30.2N,54.0W,110,-999
               KATE,20031005,0, HU,30.3N,54.7W,100,-999
               KATE,20031005,600, HU,30.4N,55.5W,95,-999
               KATE,20031005,1200, HU,30.7N,56.1W,90,-999
               KATE,20031005,1800, HU,31.4N,56.4W,85,-999
               KATE,20031006,1200, HU,35.2N,55.6W,75,-999
               KATE,20031006,600, HU,33.5N,56.0W,80,-999
               KATE,20031006,0, HU,32.3N,56.2W,80,-999
               ALEX,20040803,1800, HU,35.3N,75.2W,85,30
               ALEX,20040803,1200, HU,34.2N,76.4W,85,30
               ALEX,20040804,0, HU,36.0N,73.7W,80,40
               ALEX,20040804,600, HU,36.8N,72.1W,80,50
               ALEX,20040804,1800, HU,37.8N,68.3W,95,50
               ALEX,20040804,1200, HU,37.3N,70.2W,85,50
               ALEX,20040805,1800, HU,42.7N,55.0W,90,50
               ALEX,20040805,1200, HU,40.8N,59.6W,100,60
               ALEX,20040805,600, HU,39.5N,63.1W,105,60
               ALEX,20040805,0, HU,38.5N,66.0W,105,60
               ALEX,20040806,0, HU,44.5N,49.3W,75,50
            CHARLEY,20040812,1800, HU,20.5N,81.6W,90,20
            CHARLEY,20040812,1200, HU,19.2N,80.7W,80,10
            CHARLEY,20040812,600, HU,18.2N,79.3W,75,0
            CHARLEY,20040813,1945, HU,26.6N,82.2W,130,-999
            CHARLEY,20040813,1800, HU,26.1N,82.4W,125,40
            CHARLEY,20040813,2045, HU,26.9N,82.1W,125,-999
            CHARLEY,20040813,1200, HU,24.4N,82.9W,95,40
            CHARLEY,20040813,430, HU,22.7N,82.6W,105,-999
            CHARLEY,20040813,0, HU,21.7N,82.2W,90,20
            CHARLEY,20040813,600, HU,23.0N,82.6W,105,20
            CHARLEY,20040814,600, HU,30.1N,80.8W,75,30
            CHARLEY,20040814,0, HU,28.1N,81.6W,75,30
           DANIELLE,20040815,1200, HU,14.7N,32.1W,80,40
           DANIELLE,20040815,600, HU,14.1N,30.8W,75,40
           DANIELLE,20040815,1800, HU,15.2N,33.5W,85,40
           DANIELLE,20040816,1800, HU,19.0N,38.2W,95,40
           DANIELLE,20040816,1200, HU,17.7N,37.2W,90,40
           DANIELLE,20040816,600, HU,16.8N,36.0W,90,30
           DANIELLE,20040816,0, HU,16.0N,34.8W,90,30
           DANIELLE,20040817,0, HU,20.3N,38.9W,95,40
           DANIELLE,20040817,1200, HU,23.3N,40.0W,90,30
           DANIELLE,20040817,1800, HU,24.6N,40.3W,85,30
           DANIELLE,20040817,600, HU,21.7N,39.6W,90,30
           DANIELLE,20040818,0, HU,25.9N,40.6W,75,40
            FRANCES,20040827,1800, HU,15.4N,49.3W,100,35
            FRANCES,20040827,600, HU,14.2N,47.8W,75,30
            FRANCES,20040827,1200, HU,14.7N,48.5W,90,30
            FRANCES,20040828,1800, HU,17.7N,52.3W,115,55
            FRANCES,20040828,1200, HU,17.2N,51.6W,105,50
            FRANCES,20040828,0, HU,15.9N,50.0W,100,35
            FRANCES,20040828,600, HU,16.6N,50.9W,100,40
            FRANCES,20040829,0, HU,18.1N,52.9W,115,60
            FRANCES,20040829,1800, HU,18.8N,55.0W,110,60
            FRANCES,20040829,1200, HU,18.6N,54.4W,115,60
            FRANCES,20040829,600, HU,18.4N,53.6W,115,60
            FRANCES,20040830,1800, HU,19.4N,59.3W,110,70
            FRANCES,20040830,1200, HU,19.2N,58.1W,100,70
            FRANCES,20040830,0, HU,18.9N,55.8W,105,60
            FRANCES,20040830,600, HU,19.0N,56.8W,100,70
            FRANCES,20040831,600, HU,19.8N,62.1W,115,70
            FRANCES,20040831,1200, HU,20.0N,63.5W,120,70
            FRANCES,20040831,0, HU,19.6N,60.7W,110,70
            FRANCES,20040831,1800, HU,20.3N,65.0W,125,75
            FRANCES,20040901,0, HU,20.6N,66.4W,120,75
            FRANCES,20040901,700, HU,21.1N,68.1W,120,-999
            FRANCES,20040901,600, HU,21.0N,67.9W,120,75
            FRANCES,20040901,1800, HU,21.8N,70.4W,120,75
            FRANCES,20040901,1200, HU,21.4N,69.1W,120,75
            FRANCES,20040902,1200, HU,23.2N,73.5W,120,75
            FRANCES,20040902,600, HU,22.7N,72.5W,125,75
            FRANCES,20040902,730, HU,22.8N,72.8W,125,-999
            FRANCES,20040902,1930, HU,24.0N,74.5W,110,-999
            FRANCES,20040902,1800, HU,23.8N,74.3W,115,75
            FRANCES,20040902,0, HU,22.2N,71.4W,120,75
            FRANCES,20040903,0, HU,24.2N,75.0W,105,75
            FRANCES,20040903,530, HU,24.6N,75.6W,100,-999
            FRANCES,20040903,600, HU,24.7N,75.7W,100,75
            FRANCES,20040903,1200, HU,25.3N,76.3W,95,75
            FRANCES,20040903,1800, HU,25.7N,77.1W,90,75
            FRANCES,20040903,1000, HU,25.1N,76.1W,95,-999
            FRANCES,20040904,0, HU,26.0N,77.5W,85,80
            FRANCES,20040904,600, HU,26.4N,77.9W,85,80
            FRANCES,20040904,1000, HU,26.6N,78.2W,90,-999
            FRANCES,20040904,1200, HU,26.8N,78.5W,90,80
            FRANCES,20040904,1800, HU,26.8N,79.1W,90,90
            FRANCES,20040905,1200, HU,27.4N,80.7W,80,40
            FRANCES,20040905,600, HU,27.2N,80.2W,90,75
            FRANCES,20040905,430, HU,27.2N,80.2W,90,-999
            FRANCES,20040905,0, HU,27.0N,79.4W,95,90
               IVAN,20040905,1200, HU,9.8N,45.1W,85,40
               IVAN,20040905,1800, HU,10.2N,46.8W,110,40
               IVAN,20040906,0, HU,10.6N,48.5W,115,50
               IVAN,20040906,600, HU,10.8N,50.5W,110,50
               IVAN,20040906,1800, HU,11.3N,54.4W,90,20
               IVAN,20040906,1200, HU,11.0N,52.5W,110,50
               IVAN,20040907,600, HU,11.3N,57.8W,95,30
               IVAN,20040907,1200, HU,11.6N,59.4W,100,30
               IVAN,20040907,1800, HU,11.8N,61.1W,105,25
               IVAN,20040907,0, HU,11.2N,56.1W,90,20
               IVAN,20040907,2130, HU,11.9N,61.8W,110,-999
               IVAN,20040908,1800, HU,13.0N,67.0W,120,35
               IVAN,20040908,1200, HU,12.6N,65.5W,120,35
               IVAN,20040908,0, HU,12.0N,62.6W,115,35
               IVAN,20040908,600, HU,12.3N,64.1W,120,35
               IVAN,20040909,0, HU,13.3N,68.3W,130,35
               IVAN,20040909,600, HU,13.7N,69.5W,140,35
               IVAN,20040909,1800, HU,14.7N,71.9W,130,45
               IVAN,20040909,1200, HU,14.2N,70.8W,140,35
               IVAN,20040910,0, HU,15.2N,72.8W,130,60
               IVAN,20040910,1800, HU,16.8N,75.8W,120,50
               IVAN,20040910,1200, HU,16.2N,74.7W,125,50
               IVAN,20040910,600, HU,15.7N,73.8W,125,60
               IVAN,20040911,1200, HU,17.7N,78.4W,125,60
               IVAN,20040911,600, HU,17.4N,77.6W,130,60
               IVAN,20040911,330, HU,17.4N,77.2W,130,-999
               IVAN,20040911,0, HU,17.3N,76.5W,135,50
               IVAN,20040911,1800, HU,18.0N,79.0W,145,60
               IVAN,20040912,600, HU,18.4N,80.4W,135,70
               IVAN,20040912,1800, HU,19.1N,82.1W,130,70
               IVAN,20040912,1415, HU,18.9N,81.5W,130,-999
               IVAN,20040912,1200, HU,18.8N,81.2W,135,70
               IVAN,20040912,0, HU,18.2N,79.6W,145,60
               IVAN,20040913,1800, HU,20.9N,84.7W,140,90
               IVAN,20040913,1200, HU,20.4N,84.1W,140,60
               IVAN,20040913,600, HU,19.9N,83.5W,140,60
               IVAN,20040913,0, HU,19.5N,82.8W,140,75
               IVAN,20040913,2100, HU,22.1N,84.8W,140,-999
               IVAN,20040914,1200, HU,23.0N,86.0W,125,70
               IVAN,20040914,0, HU,21.6N,85.1W,140,70
               IVAN,20040914,100, HU,21.7N,85.2W,140,-999
               IVAN,20040914,600, HU,22.4N,85.6W,140,70
               IVAN,20040914,1800, HU,23.7N,86.5W,120,75
               IVAN,20040915,0, HU,24.7N,87.0W,120,75
               IVAN,20040915,600, HU,25.6N,87.4W,120,75
               IVAN,20040915,1200, HU,26.7N,87.9W,115,90
               IVAN,20040915,1800, HU,27.9N,88.2W,115,100
               IVAN,20040916,0, HU,28.9N,88.2W,110,100
               IVAN,20040916,600, HU,30.0N,87.9W,105,100
               IVAN,20040916,650, HU,30.2N,87.9W,105,-999
               KARL,20040918,1200, HU,15.0N,38.8W,90,35
               KARL,20040918,600, HU,14.5N,38.0W,85,30
               KARL,20040918,1800, HU,15.6N,39.7W,95,40
               KARL,20040919,600, HU,16.0N,41.6W,100,40
               KARL,20040919,1200, HU,16.3N,42.4W,105,40
               KARL,20040919,1800, HU,16.7N,43.4W,110,40
               KARL,20040919,0, HU,15.9N,40.8W,95,40
               KARL,20040920,600, HU,17.0N,45.2W,115,40
               KARL,20040920,1200, HU,17.5N,46.0W,110,50
               KARL,20040920,1800, HU,18.1N,46.5W,110,60
               KARL,20040920,0, HU,16.8N,44.5W,110,40
             JEANNE,20040920,1800, HU,27.2N,71.4W,75,50
             JEANNE,20040921,600, HU,27.6N,70.2W,75,60
             JEANNE,20040921,1200, HU,27.6N,69.5W,75,60
             JEANNE,20040921,1800, HU,27.4N,69.2W,75,60
               KARL,20040921,0, HU,18.7N,47.0W,120,60
               KARL,20040921,600, HU,19.6N,47.3W,125,60
               KARL,20040921,1200, HU,20.8N,47.8W,120,75
             JEANNE,20040921,0, HU,27.4N,70.8W,75,60
               KARL,20040921,1800, HU,22.3N,48.3W,105,75
               KARL,20040922,600, HU,24.9N,49.4W,95,75
               KARL,20040922,1800, HU,27.5N,48.7W,90,75
               KARL,20040922,1200, HU,26.2N,49.5W,90,75
             JEANNE,20040922,600, HU,26.8N,68.7W,85,60
             JEANNE,20040922,0, HU,27.2N,68.9W,80,60
             JEANNE,20040922,1800, HU,26.2N,68.8W,85,60
             JEANNE,20040922,1200, HU,26.5N,68.5W,85,60
               KARL,20040922,0, HU,23.7N,48.8W,100,75
               KARL,20040923,1800, HU,34.5N,43.0W,90,75
             JEANNE,20040923,0, HU,25.7N,69.0W,85,60
             JEANNE,20040923,600, HU,25.5N,69.3W,85,60
             JEANNE,20040923,1200, HU,25.5N,69.6W,80,60
             JEANNE,20040923,1800, HU,25.8N,70.0W,75,60
               KARL,20040923,1200, HU,32.5N,44.4W,105,75
               KARL,20040923,600, HU,30.7N,46.3W,110,75
               KARL,20040923,0, HU,29.0N,47.7W,95,75
               KARL,20040924,600, HU,39.5N,41.2W,75,100
               KARL,20040924,0, HU,36.8N,41.9W,80,75
             JEANNE,20040924,1200, HU,26.2N,72.2W,80,70
             JEANNE,20040924,1800, HU,26.4N,73.1W,85,70
             JEANNE,20040924,600, HU,26.1N,71.2W,75,70
             JEANNE,20040925,1800, HU,26.9N,78.2W,105,50
             JEANNE,20040925,1400, HU,26.7N,77.3W,100,-999
             JEANNE,20040925,1200, HU,26.6N,76.9W,100,50
             JEANNE,20040925,600, HU,26.5N,75.6W,90,70
             JEANNE,20040925,0, HU,26.4N,74.3W,85,70
             JEANNE,20040926,600, HU,27.3N,80.6W,95,60
             JEANNE,20040926,0, HU,27.1N,79.4W,105,70
             JEANNE,20040926,1200, HU,27.7N,81.6W,75,60
             JEANNE,20040926,400, HU,27.2N,80.2W,105,-999
             DENNIS,20050707,1800, HU,18.5N,76.1W,100,20
             DENNIS,20050707,1200, HU,17.6N,74.9W,90,20
             DENNIS,20050707,600, HU,16.7N,74.1W,80,10
             DENNIS,20050708,0, HU,19.4N,77.1W,120,25
             DENNIS,20050708,600, HU,20.3N,78.4W,110,25
             DENNIS,20050708,1200, HU,20.9N,79.5W,130,25
             DENNIS,20050708,1800, HU,22.0N,80.6W,120,30
             DENNIS,20050708,1845, HU,22.1N,80.7W,120,-999
             DENNIS,20050708,245, HU,19.9N,77.6W,120,-999
             DENNIS,20050709,0, HU,22.7N,81.6W,100,30
             DENNIS,20050709,1800, HU,25.2N,84.2W,90,30
             DENNIS,20050709,1200, HU,24.3N,83.4W,80,30
             DENNIS,20050709,600, HU,23.4N,82.5W,75,30
             DENNIS,20050710,0, HU,26.1N,85.0W,110,30
             DENNIS,20050710,1200, HU,28.5N,86.3W,120,30
             DENNIS,20050710,1800, HU,29.9N,86.9W,110,30
             DENNIS,20050710,1930, HU,30.4N,87.1W,105,-999
             DENNIS,20050710,600, HU,27.2N,85.8W,125,30
              EMILY,20050714,700, HU,12.0N,61.8W,75,-999
              EMILY,20050714,1200, HU,12.4N,63.2W,85,20
              EMILY,20050714,1800, HU,12.9N,64.9W,100,25
              EMILY,20050714,600, HU,11.9N,61.5W,75,0
              EMILY,20050715,0, HU,13.3N,66.7W,110,25
              EMILY,20050715,600, HU,13.7N,68.4W,115,25
              EMILY,20050715,1200, HU,14.1N,70.1W,115,25
              EMILY,20050715,1800, HU,14.5N,71.8W,95,15
              EMILY,20050716,1800, HU,16.4N,78.0W,135,25
              EMILY,20050716,1200, HU,15.9N,76.5W,130,25
              EMILY,20050716,600, HU,15.4N,75.0W,120,20
              EMILY,20050716,0, HU,14.9N,73.4W,110,20
              EMILY,20050717,600, HU,17.7N,81.2W,135,25
              EMILY,20050717,0, HU,17.1N,79.5W,140,25
              EMILY,20050717,1200, HU,18.3N,82.8W,130,25
              EMILY,20050717,1800, HU,18.9N,84.3W,125,25
              EMILY,20050718,630, HU,20.3N,87.4W,115,-999
              EMILY,20050718,0, HU,19.5N,85.8W,120,25
              EMILY,20050718,600, HU,20.3N,87.3W,115,25
              EMILY,20050719,0, HU,22.6N,91.5W,75,30
              EMILY,20050719,600, HU,23.2N,92.8W,80,30
              EMILY,20050719,1200, HU,23.7N,94.0W,80,30
              EMILY,20050719,1800, HU,24.1N,95.1W,85,40
              EMILY,20050720,0, HU,24.4N,96.1W,110,40
              EMILY,20050720,1200, HU,24.8N,97.6W,110,40
              EMILY,20050720,600, HU,24.6N,96.9W,110,45
              IRENE,20050815,1800, HU,36.5N,66.5W,80,50
              IRENE,20050815,1200, HU,36.3N,67.7W,75,50
              IRENE,20050815,600, HU,35.7N,68.7W,75,20
              IRENE,20050816,1800, HU,36.5N,62.0W,90,50
              IRENE,20050816,1200, HU,36.6N,63.0W,85,50
              IRENE,20050816,600, HU,36.6N,64.0W,80,50
              IRENE,20050816,0, HU,36.6N,65.1W,80,50
              IRENE,20050817,0, HU,36.5N,61.3W,80,50
              IRENE,20050817,600, HU,36.5N,60.6W,75,30
            KATRINA,20050826,1200, HU,25.1N,82.0W,75,25
            KATRINA,20050826,1800, HU,24.9N,82.6W,85,35
            KATRINA,20050827,1200, HU,24.4N,84.7W,100,45
            KATRINA,20050827,1800, HU,24.5N,85.3W,100,60
            KATRINA,20050827,0, HU,24.6N,83.3W,90,40
            KATRINA,20050827,600, HU,24.4N,84.0W,95,45
            KATRINA,20050828,0, HU,24.8N,85.9W,100,65
            KATRINA,20050828,600, HU,25.2N,86.7W,125,75
            KATRINA,20050828,1200, HU,25.7N,87.7W,145,75
            KATRINA,20050828,1800, HU,26.3N,88.6W,150,75
            KATRINA,20050829,1800, HU,31.1N,89.6W,80,75
            KATRINA,20050829,0, HU,27.2N,89.2W,140,75
            KATRINA,20050829,1200, HU,29.5N,89.6W,110,75
            KATRINA,20050829,1110, HU,29.3N,89.6W,110,-999
            KATRINA,20050829,600, HU,28.2N,89.6W,125,75
            KATRINA,20050829,1445, HU,30.2N,89.6W,105,-999
              MARIA,20050904,1800, HU,29.6N,56.0W,75,20
              MARIA,20050905,1800, HU,32.1N,56.7W,90,30
              MARIA,20050905,0, HU,30.2N,56.5W,75,20
              MARIA,20050905,600, HU,30.9N,56.8W,80,25
              MARIA,20050905,1200, HU,31.5N,56.8W,85,30
              MARIA,20050906,1800, HU,33.9N,55.4W,75,30
              MARIA,20050906,1200, HU,33.5N,56.0W,80,30
              MARIA,20050906,600, HU,33.0N,56.5W,90,30
              MARIA,20050906,0, HU,32.6N,56.6W,100,30
              MARIA,20050907,1200, HU,35.6N,51.8W,75,100
              MARIA,20050907,1800, HU,36.5N,50.8W,75,100
               NATE,20050908,0, HU,29.6N,65.7W,75,30
               NATE,20050908,600, HU,30.0N,65.0W,75,30
               NATE,20050908,1200, HU,30.5N,63.8W,75,40
               NATE,20050908,1800, HU,31.4N,62.7W,75,40
               NATE,20050909,0, HU,32.6N,61.1W,80,30
            OPHELIA,20050911,600, HU,31.7N,75.9W,75,50
            OPHELIA,20050914,1800, HU,33.9N,77.5W,75,60
            OPHELIA,20050914,1200, HU,33.4N,77.7W,75,60
            OPHELIA,20050915,0, HU,34.2N,76.9W,75,60
               RITA,20050920,1800, HU,23.9N,81.6W,85,40
               RITA,20050921,600, HU,24.2N,84.0W,110,40
               RITA,20050921,0, HU,24.1N,82.7W,95,40
